year,session,field,subject,topic,total_question_count,avg_confidence_score,easy_count,medium_count,hard_count,unknown_count,is_zero_filled,target_confidence_score
2023,TYT,ALL,Biyoloji,Canlıların Yapısında Bulunan Temel Bileşikler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Biyoloji,Canlıların Yapısında Bulunan Temel Bileşikler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Biyoloji,Canlıların Yapısında Bulunan Temel Bileşikler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Biyoloji,Canlıların Çeşitliliği ve Sınıflandırılması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,TYT,ALL,Biyoloji,Canlıların Çeşitliliği ve Sınıflandırılması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Biyoloji,Canlıların Çeşitliliği ve Sınıflandırılması,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,TYT,ALL,Biyoloji,Canlıların Çeşitliliği ve Sınıflandırılması,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,TYT,ALL,Biyoloji,Canlıların Çeşitliliği ve Sınıflandırılması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,TYT,ALL,Biyoloji,Canlıların Çeşitliliği ve Sınıflandırılması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,TYT,ALL,Biyoloji,Canlıların Çeşitliliği ve Sınıflandırılması,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Biyoloji,Canlıların Çeşitliliği ve Sınıflandırılması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Biyoloji,Doğal Kaynaklar ve Biyolojik Çeşitliliğin Korunması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,TYT,ALL,Biyoloji,Doğal Kaynaklar ve Biyolojik Çeşitliliğin Korunması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Biyoloji,Doğal Kaynaklar ve Biyolojik Çeşitliliğin Korunması,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,TYT,ALL,Biyoloji,Doğal Kaynaklar ve Biyolojik Çeşitliliğin Korunması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,TYT,ALL,Biyoloji,Doğal Kaynaklar ve Biyolojik Çeşitliliğin Korunması,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,TYT,ALL,Biyoloji,Doğal Kaynaklar ve Biyolojik Çeşitliliğin Korunması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,TYT,ALL,Biyoloji,Doğal Kaynaklar ve Biyolojik Çeşitliliğin Korunması,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,TYT,ALL,Biyoloji,Doğal Kaynaklar ve Biyolojik Çeşitliliğin Korunması,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,TYT,ALL,Biyoloji,Ekosistem Ekolojisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,TYT,ALL,Biyoloji,Ekosistem Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,TYT,ALL,Biyoloji,Ekosistem Ekolojisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,TYT,ALL,Biyoloji,Ekosistem Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,TYT,ALL,Biyoloji,Ekosistem Ekolojisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,TYT,ALL,Biyoloji,Ekosistem Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Biyoloji,Ekosistem Ekolojisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Biyoloji,Ekosistem Ekolojisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Biyoloji,Hücre,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2019,TYT,ALL,Biyoloji,Hücre,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,TYT,ALL,Biyoloji,Hücre,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,TYT,ALL,Biyoloji,Hücre,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,TYT,ALL,Biyoloji,Hücre,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,TYT,ALL,Biyoloji,Hücre,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Biyoloji,Hücre,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Biyoloji,Hücre,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,TYT,ALL,Biyoloji,Kalıtım ve Biyolojik Çeşitlilik,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,TYT,ALL,Biyoloji,Kalıtım ve Biyolojik Çeşitlilik,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,TYT,ALL,Biyoloji,Kalıtım ve Biyolojik Çeşitlilik,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,TYT,ALL,Biyoloji,Kalıtım ve Biyolojik Çeşitlilik,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,TYT,ALL,Biyoloji,Kalıtım ve Biyolojik Çeşitlilik,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,TYT,ALL,Biyoloji,Kalıtım ve Biyolojik Çeşitlilik,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Biyoloji,Kalıtım ve Biyolojik Çeşitlilik,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Biyoloji,Kalıtım ve Biyolojik Çeşitlilik,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,TYT,ALL,Biyoloji,Mayoz ve Eşeyli Üreme,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,TYT,ALL,Biyoloji,Mayoz ve Eşeyli Üreme,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Biyoloji,Mayoz ve Eşeyli Üreme,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,TYT,ALL,Biyoloji,Mayoz ve Eşeyli Üreme,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,TYT,ALL,Biyoloji,Mayoz ve Eşeyli Üreme,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,TYT,ALL,Biyoloji,Mayoz ve Eşeyli Üreme,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,TYT,ALL,Biyoloji,Mayoz ve Eşeyli Üreme,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,TYT,ALL,Biyoloji,Mayoz ve Eşeyli Üreme,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Biyoloji,Mitoz ve Eşeysiz Üreme,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,TYT,ALL,Biyoloji,Mitoz ve Eşeysiz Üreme,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,TYT,ALL,Biyoloji,Mitoz ve Eşeysiz Üreme,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,TYT,ALL,Biyoloji,Mitoz ve Eşeysiz Üreme,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,TYT,ALL,Biyoloji,Mitoz ve Eşeysiz Üreme,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,TYT,ALL,Biyoloji,Mitoz ve Eşeysiz Üreme,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Biyoloji,Mitoz ve Eşeysiz Üreme,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Biyoloji,Mitoz ve Eşeysiz Üreme,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,TYT,ALL,Coğrafya,Afetler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,TYT,ALL,Coğrafya,Afetler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,TYT,ALL,Coğrafya,Afetler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,TYT,ALL,Coğrafya,Afetler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,TYT,ALL,Coğrafya,Afetler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,TYT,ALL,Coğrafya,Afetler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Coğrafya,Afetler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Coğrafya,Afetler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,TYT,ALL,Coğrafya,Atmosfer ve İklim Bilgisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,TYT,ALL,Coğrafya,Atmosfer ve İklim Bilgisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Coğrafya,Atmosfer ve İklim Bilgisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,TYT,ALL,Coğrafya,Atmosfer ve İklim Bilgisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,TYT,ALL,Coğrafya,Atmosfer ve İklim Bilgisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,TYT,ALL,Coğrafya,Atmosfer ve İklim Bilgisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Coğrafya,Atmosfer ve İklim Bilgisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Coğrafya,Atmosfer ve İklim Bilgisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,TYT,ALL,Coğrafya,Bitkiler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,TYT,ALL,Coğrafya,Bitkiler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,TYT,ALL,Coğrafya,Bitkiler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,TYT,ALL,Coğrafya,Bitkiler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,TYT,ALL,Coğrafya,Bitkiler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,TYT,ALL,Coğrafya,Bitkiler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,TYT,ALL,Coğrafya,Bitkiler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Coğrafya,Bitkiler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,TYT,ALL,Coğrafya,Bölgeler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,TYT,ALL,Coğrafya,Bölgeler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Coğrafya,Bölgeler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,TYT,ALL,Coğrafya,Bölgeler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,TYT,ALL,Coğrafya,Bölgeler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,TYT,ALL,Coğrafya,Bölgeler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Coğrafya,Bölgeler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Coğrafya,Bölgeler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,TYT,ALL,Coğrafya,Coğrafya Bilimi ve Bölümlenmesi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,TYT,ALL,Coğrafya,Coğrafya Bilimi ve Bölümlenmesi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,TYT,ALL,Coğrafya,Coğrafya Bilimi ve Bölümlenmesi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,TYT,ALL,Coğrafya,Coğrafya Bilimi ve Bölümlenmesi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,TYT,ALL,Coğrafya,Coğrafya Bilimi ve Bölümlenmesi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,TYT,ALL,Coğrafya,Coğrafya Bilimi ve Bölümlenmesi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,TYT,ALL,Coğrafya,Coğrafya Bilimi ve Bölümlenmesi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,TYT,ALL,Coğrafya,Coğrafya Bilimi ve Bölümlenmesi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Coğrafya,Dünya’nın Yapısı ve Oluşum Süreci,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,TYT,ALL,Coğrafya,Dünya’nın Yapısı ve Oluşum Süreci,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Coğrafya,Dünya’nın Yapısı ve Oluşum Süreci,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,TYT,ALL,Coğrafya,Dünya’nın Yapısı ve Oluşum Süreci,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,TYT,ALL,Coğrafya,Dünya’nın Yapısı ve Oluşum Süreci,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,TYT,ALL,Coğrafya,Dünya’nın Yapısı ve Oluşum Süreci,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Coğrafya,Dünya’nın Yapısı ve Oluşum Süreci,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,TYT,ALL,Coğrafya,Dünya’nın Yapısı ve Oluşum Süreci,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Coğrafya,Dünya’nın Şekli ve Hareketleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,TYT,ALL,Coğrafya,Dünya’nın Şekli ve Hareketleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Coğrafya,Dünya’nın Şekli ve Hareketleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,TYT,ALL,Coğrafya,Dünya’nın Şekli ve Hareketleri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,TYT,ALL,Coğrafya,Dünya’nın Şekli ve Hareketleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,TYT,ALL,Coğrafya,Dünya’nın Şekli ve Hareketleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,TYT,ALL,Coğrafya,Dünya’nın Şekli ve Hareketleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,TYT,ALL,Coğrafya,Dünya’nın Şekli ve Hareketleri,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Coğrafya,Ekonomik Faaliyetler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,TYT,ALL,Coğrafya,Ekonomik Faaliyetler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Coğrafya,Ekonomik Faaliyetler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,TYT,ALL,Coğrafya,Ekonomik Faaliyetler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,TYT,ALL,Coğrafya,Ekonomik Faaliyetler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,TYT,ALL,Coğrafya,Ekonomik Faaliyetler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,TYT,ALL,Coğrafya,Ekonomik Faaliyetler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,TYT,ALL,Coğrafya,Ekonomik Faaliyetler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Coğrafya,Harita Okuryazarlığı,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,TYT,ALL,Coğrafya,Harita Okuryazarlığı,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Coğrafya,Harita Okuryazarlığı,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,TYT,ALL,Coğrafya,Harita Okuryazarlığı,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,TYT,ALL,Coğrafya,Harita Okuryazarlığı,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,TYT,ALL,Coğrafya,Harita Okuryazarlığı,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,TYT,ALL,Coğrafya,Harita Okuryazarlığı,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,TYT,ALL,Coğrafya,Harita Okuryazarlığı,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Coğrafya,Nüfus ve Göç,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,TYT,ALL,Coğrafya,Nüfus ve Göç,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2020,TYT,ALL,Coğrafya,Nüfus ve Göç,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,TYT,ALL,Coğrafya,Nüfus ve Göç,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,TYT,ALL,Coğrafya,Nüfus ve Göç,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,TYT,ALL,Coğrafya,Nüfus ve Göç,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Coğrafya,Nüfus ve Göç,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Coğrafya,Nüfus ve Göç,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,TYT,ALL,Coğrafya,Su Kaynakları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,TYT,ALL,Coğrafya,Su Kaynakları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Coğrafya,Su Kaynakları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,TYT,ALL,Coğrafya,Su Kaynakları,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,TYT,ALL,Coğrafya,Su Kaynakları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,TYT,ALL,Coğrafya,Su Kaynakları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,TYT,ALL,Coğrafya,Su Kaynakları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,TYT,ALL,Coğrafya,Su Kaynakları,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Ahlak ve Değerler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Ahlak ve Değerler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Ahlak ve Değerler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Ahlak ve Değerler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Ahlak ve Değerler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Ahlak ve Değerler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Ahlak ve Değerler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Ahlak ve Değerler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Allah İnsan İlişkisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Allah İnsan İlişkisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Allah İnsan İlişkisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Allah İnsan İlişkisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Allah İnsan İlişkisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Allah İnsan İlişkisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Allah İnsan İlişkisi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Allah İnsan İlişkisi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Bilgi ve İnanç,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Bilgi ve İnanç,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2020,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Bilgi ve İnanç,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Bilgi ve İnanç,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Bilgi ve İnanç,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Bilgi ve İnanç,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Bilgi ve İnanç,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Bilgi ve İnanç,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Din ve İslam,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Din ve İslam,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Din ve İslam,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Din ve İslam,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Din ve İslam,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Din ve İslam,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Din ve İslam,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Din ve İslam,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"Din, Kültür ve Medeniyet",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"Din, Kültür ve Medeniyet",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"Din, Kültür ve Medeniyet",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"Din, Kültür ve Medeniyet",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"Din, Kültür ve Medeniyet",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"Din, Kültür ve Medeniyet",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"Din, Kültür ve Medeniyet",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"Din, Kültür ve Medeniyet",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Hz. Muhammed (S.A.V),1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Hz. Muhammed (S.A.V),1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Hz. Muhammed (S.A.V),1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Hz. Muhammed (S.A.V),0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Hz. Muhammed (S.A.V),0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Hz. Muhammed (S.A.V),0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Hz. Muhammed (S.A.V),1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Hz. Muhammed (S.A.V),0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Vahiy ve Akıl,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Vahiy ve Akıl,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Vahiy ve Akıl,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2021,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Vahiy ve Akıl,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Vahiy ve Akıl,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Vahiy ve Akıl,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Vahiy ve Akıl,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,Vahiy ve Akıl,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"İslam Düşüncesinde Yorumlar, Mezhepler",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"İslam Düşüncesinde Yorumlar, Mezhepler",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"İslam Düşüncesinde Yorumlar, Mezhepler",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"İslam Düşüncesinde Yorumlar, Mezhepler",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"İslam Düşüncesinde Yorumlar, Mezhepler",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"İslam Düşüncesinde Yorumlar, Mezhepler",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"İslam Düşüncesinde Yorumlar, Mezhepler",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,TYT,ALL,Din Kültürü ve Ahlak Bilgisi,"İslam Düşüncesinde Yorumlar, Mezhepler",0,0.0,0.0,0.0,0.0,0.0,True,0.0
