id,year,exam,session,field,branch,subject,topic,subtopic,question_no,question_count,difficulty_level,is_common,source_type,source_note,confidence_score,label_note
2128,2020,YKS,AYT,SAYISAL,Kimya,Kimya,Gaz Karışımları,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2129,2019,YKS,AYT,SAYISAL,Kimya,Kimya,Gaz Karışımları,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2130,2025,YKS,AYT,SAYISAL,Kimya,Kimya,Derişim Birimleri,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2131,2024,YKS,AYT,SAYISAL,Kimya,Kimya,Derişim Birimleri,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2132,2023,YKS,AYT,SAYISAL,Kimya,Kimya,Derişim Birimleri,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2133,2023,YKS,AYT,SAYISAL,Kimya,Kimya,Derişim Birimleri,,2,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2134,2022,YKS,AYT,SAYISAL,Kimya,Kimya,Derişim Birimleri,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2135,2021,YKS,AYT,SAYISAL,Kimya,Kimya,Derişim Birimleri,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2136,2020,YKS,AYT,SAYISAL,Kimya,Kimya,Derişim Birimleri,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2137,2018,YKS,AYT,SAYISAL,Kimya,Kimya,Derişim Birimleri,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2138,2024,YKS,AYT,SAYISAL,Kimya,Kimya,Koligatif Özellikler,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2139,2022,YKS,AYT,SAYISAL,Kimya,Kimya,Koligatif Özellikler,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2140,2020,YKS,AYT,SAYISAL,Kimya,Kimya,Koligatif Özellikler,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2141,2019,YKS,AYT,SAYISAL,Kimya,Kimya,Koligatif Özellikler,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2142,2021,YKS,AYT,SAYISAL,Kimya,Kimya,Çözünürlük,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2143,2023,YKS,AYT,SAYISAL,Kimya,Kimya,Tepkimelerde Isı Değişimi,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2144,2025,YKS,AYT,SAYISAL,Kimya,Kimya,Oluşum Entalpisi,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2145,2019,YKS,AYT,SAYISAL,Kimya,Kimya,Oluşum Entalpisi,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2146,2024,YKS,AYT,SAYISAL,Kimya,Kimya,Tepkime Isılarının Toplanabilirliği,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2147,2022,YKS,AYT,SAYISAL,Kimya,Kimya,Tepkime Isılarının Toplanabilirliği,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2148,2021,YKS,AYT,SAYISAL,Kimya,Kimya,Tepkime Isılarının Toplanabilirliği,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2149,2020,YKS,AYT,SAYISAL,Kimya,Kimya,Tepkime Isılarının Toplanabilirliği,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2150,2024,YKS,AYT,SAYISAL,Kimya,Kimya,Tepkime Hızları,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2151,2022,YKS,AYT,SAYISAL,Kimya,Kimya,Tepkime Hızları,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2152,2020,YKS,AYT,SAYISAL,Kimya,Kimya,Tepkime Hızları,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2153,2019,YKS,AYT,SAYISAL,Kimya,Kimya,Tepkime Hızları,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2154,2025,YKS,AYT,SAYISAL,Kimya,Kimya,Tepkime Hızını Etkileyen Faktörler,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2155,2023,YKS,AYT,SAYISAL,Kimya,Kimya,Tepkime Hızını Etkileyen Faktörler,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2156,2021,YKS,AYT,SAYISAL,Kimya,Kimya,Tepkime Hızını Etkileyen Faktörler,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2157,2018,YKS,AYT,SAYISAL,Kimya,Kimya,Tepkime Hızını Etkileyen Faktörler,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2158,2024,YKS,AYT,SAYISAL,Kimya,Kimya,Kimyasal Denge,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2159,2022,YKS,AYT,SAYISAL,Kimya,Kimya,Kimyasal Denge,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2160,2025,YKS,AYT,SAYISAL,Kimya,Kimya,Dengeyi Etkileyen Faktörler,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2161,2023,YKS,AYT,SAYISAL,Kimya,Kimya,Dengeyi Etkileyen Faktörler,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2162,2021,YKS,AYT,SAYISAL,Kimya,Kimya,Dengeyi Etkileyen Faktörler,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2163,2020,YKS,AYT,SAYISAL,Kimya,Kimya,Dengeyi Etkileyen Faktörler,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2164,2025,YKS,AYT,SAYISAL,Kimya,Kimya,Sulu Çözelti Dengeleri,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2165,2024,YKS,AYT,SAYISAL,Kimya,Kimya,Sulu Çözelti Dengeleri,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2166,2023,YKS,AYT,SAYISAL,Kimya,Kimya,Sulu Çözelti Dengeleri,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2167,2022,YKS,AYT,SAYISAL,Kimya,Kimya,Sulu Çözelti Dengeleri,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2168,2021,YKS,AYT,SAYISAL,Kimya,Kimya,Sulu Çözelti Dengeleri,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2169,2020,YKS,AYT,SAYISAL,Kimya,Kimya,Sulu Çözelti Dengeleri,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2170,2019,YKS,AYT,SAYISAL,Kimya,Kimya,Sulu Çözelti Dengeleri,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2171,2019,YKS,AYT,SAYISAL,Kimya,Kimya,Sulu Çözelti Dengeleri,,2,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2172,2018,YKS,AYT,SAYISAL,Kimya,Kimya,Sulu Çözelti Dengeleri,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2173,2020,YKS,AYT,SAYISAL,Kimya,Kimya,İndirgenme – Yükseltgenme Tepkimelerinde Elektrik Akımı,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2174,2022,YKS,AYT,SAYISAL,Kimya,Kimya,Elektrotlar ve Elektrokimyasal Hücreler,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2175,2021,YKS,AYT,SAYISAL,Kimya,Kimya,Elektrotlar ve Elektrokimyasal Hücreler,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2176,2020,YKS,AYT,SAYISAL,Kimya,Kimya,Elektrotlar ve Elektrokimyasal Hücreler,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2177,2018,YKS,AYT,SAYISAL,Kimya,Kimya,Elektrotlar ve Elektrokimyasal Hücreler,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2178,2025,YKS,AYT,SAYISAL,Kimya,Kimya,Elektrot Potansiyelleri,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2179,2024,YKS,AYT,SAYISAL,Kimya,Kimya,Elektrot Potansiyelleri,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2180,2023,YKS,AYT,SAYISAL,Kimya,Kimya,Elektrot Potansiyelleri,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2181,2023,YKS,AYT,SAYISAL,Kimya,Kimya,Elektrot Potansiyelleri,,2,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2182,2022,YKS,AYT,SAYISAL,Kimya,Kimya,Elektrot Potansiyelleri,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2183,2020,YKS,AYT,SAYISAL,Kimya,Kimya,Elektrot Potansiyelleri,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2184,2018,YKS,AYT,SAYISAL,Kimya,Kimya,Elektrot Potansiyelleri,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2185,2025,YKS,AYT,SAYISAL,Kimya,Kimya,Elektroliz,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2186,2024,YKS,AYT,SAYISAL,Kimya,Kimya,Elektroliz,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2187,2023,YKS,AYT,SAYISAL,Kimya,Kimya,Elektroliz,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2188,2021,YKS,AYT,SAYISAL,Kimya,Kimya,Elektroliz,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2189,2019,YKS,AYT,SAYISAL,Kimya,Kimya,Elektroliz,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2190,2019,YKS,AYT,SAYISAL,Kimya,Kimya,Korozyon,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2191,2022,YKS,AYT,SAYISAL,Kimya,Kimya,Basit Formül ve Molekül Formülü,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2192,2023,YKS,AYT,SAYISAL,Kimya,Kimya,Doğada Karbon,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2193,2019,YKS,AYT,SAYISAL,Kimya,Kimya,Doğada Karbon,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2194,2025,YKS,AYT,SAYISAL,Kimya,Kimya,Hibritleşme – Molekül Geometrisi,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2195,2025,YKS,AYT,SAYISAL,Kimya,Kimya,Hibritleşme – Molekül Geometrisi,,2,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2196,2024,YKS,AYT,SAYISAL,Kimya,Kimya,Hibritleşme – Molekül Geometrisi,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2197,2021,YKS,AYT,SAYISAL,Kimya,Kimya,Hibritleşme – Molekül Geometrisi,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2198,2020,YKS,AYT,SAYISAL,Kimya,Kimya,Hibritleşme – Molekül Geometrisi,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2199,2025,YKS,AYT,SAYISAL,Kimya,Kimya,Hidrokarbonlar,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2200,2024,YKS,AYT,SAYISAL,Kimya,Kimya,Hidrokarbonlar,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2201,2021,YKS,AYT,SAYISAL,Kimya,Kimya,Hidrokarbonlar,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2202,2019,YKS,AYT,SAYISAL,Kimya,Kimya,Hidrokarbonlar,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2203,2019,YKS,AYT,SAYISAL,Kimya,Kimya,Hidrokarbonlar,,2,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2204,2018,YKS,AYT,SAYISAL,Kimya,Kimya,Hidrokarbonlar,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2205,2018,YKS,AYT,SAYISAL,Kimya,Kimya,Fonksiyonel Gruplar,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2206,2025,YKS,AYT,SAYISAL,Kimya,Kimya,Alkoller – Eterler,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2207,2021,YKS,AYT,SAYISAL,Kimya,Kimya,Alkoller – Eterler,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2208,2022,YKS,AYT,SAYISAL,Kimya,Kimya,Karbonil Bileşikleri,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2209,2024,YKS,AYT,SAYISAL,Kimya,Kimya,Karboksilik Asitler,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2210,2022,YKS,AYT,SAYISAL,Kimya,Kimya,Esterler,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2211,2025,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2212,2024,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2213,2023,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2214,2023,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",,2,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2215,2023,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",,3,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2216,2022,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2217,2021,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2218,2020,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2219,2020,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",,2,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2220,2019,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2221,2018,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2222,2018,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,"Denetleyici ve Düzenleyici Sistem, Duyu Organları",,2,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2223,2022,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Destek ve Hareket Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2224,2021,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Destek ve Hareket Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2225,2018,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Destek ve Hareket Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2226,2025,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Sindirim Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2227,2024,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Sindirim Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2228,2023,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Sindirim Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2229,2020,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Sindirim Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2230,2019,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Sindirim Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2231,2025,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Dolaşım Sistemleri,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2232,2024,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Dolaşım Sistemleri,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2233,2023,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Dolaşım Sistemleri,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2234,2022,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Dolaşım Sistemleri,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2235,2021,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Dolaşım Sistemleri,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2236,2020,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Dolaşım Sistemleri,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2237,2019,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Dolaşım Sistemleri,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2238,2018,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Dolaşım Sistemleri,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2239,2024,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Solunum Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2240,2023,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Solunum Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2241,2022,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Solunum Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2242,2021,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Solunum Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2243,2020,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Solunum Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2244,2019,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Solunum Sistemi,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2245,2025,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Üriner Sistem,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2246,2024,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Üriner Sistem,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2247,2023,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Üriner Sistem,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2248,2020,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Üriner Sistem,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2249,2019,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Üriner Sistem,,1,1,MEDIUM,false,WEB_SCRAPED,2019 AYT konu dağılımı (universitego.com),0.95,
2250,2025,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Üreme Sistemi ve Embriyonik Gelişim,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2251,2022,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Üreme Sistemi ve Embriyonik Gelişim,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2252,2025,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Komünite Ekolojisi,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2253,2024,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Komünite Ekolojisi,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2254,2023,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Komünite Ekolojisi,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2255,2022,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Komünite Ekolojisi,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2256,2021,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Komünite Ekolojisi,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2257,2020,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Komünite Ekolojisi,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2258,2018,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Komünite Ekolojisi,,1,1,MEDIUM,false,WEB_SCRAPED,2018 AYT konu dağılımı (universitego.com),0.95,
2259,2024,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Popülasyon Ekolojisi,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2260,2023,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Popülasyon Ekolojisi,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2261,2022,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Popülasyon Ekolojisi,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2262,2021,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Popülasyon Ekolojisi,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2263,2020,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Popülasyon Ekolojisi,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
2264,2025,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,,1,1,MEDIUM,false,WEB_SCRAPED,2025 AYT konu dağılımı (universitego.com),0.95,
2265,2024,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,,1,1,MEDIUM,false,WEB_SCRAPED,2024 AYT konu dağılımı (universitego.com),0.95,
2266,2023,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,,1,1,MEDIUM,false,WEB_SCRAPED,2023 AYT konu dağılımı (universitego.com),0.95,
2267,2022,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,,1,1,MEDIUM,false,WEB_SCRAPED,2022 AYT konu dağılımı (universitego.com),0.95,
2268,2021,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,,1,1,MEDIUM,false,WEB_SCRAPED,2021 AYT konu dağılımı (universitego.com),0.95,
2269,2020,YKS,AYT,SAYISAL,Biyoloji,Biyoloji,Nükleik Asitlerin Keşfi ve Önemi,,1,1,MEDIUM,false,WEB_SCRAPED,2020 AYT konu dağılımı (universitego.com),0.95,
